price,bedroom,bathroom,land_area,building_area,location
650.0,2,2,73,65,"Medokan Ayu, Surabaya"
1950.0,3,3,84,125,"Wonocolo, Surabaya"
1500.0,4,3,108,216,"Tambaksari, Surabaya"
750.0,2,1,97,97,"Benowo, Surabaya"
900.0,3,2,97,90,"Kenjeran, Surabaya"
1970.0,4,4,100,150,"Surabaya Kota, Surabaya"
1150.0,3,2,73,100,"Sidoarjo, Sidoarjo"
575.0,3,2,90,50,"Sidoarjo, Sidoarjo"
1600.0,3,2,135,200,"Jambangan, Surabaya"
290.0,2,2,18,36,"Mulyosari, Surabaya"
650.0,2,2,38,77,"Mulyosari, Surabaya"
650.0,2,1,86,62,"Medokan Ayu, Surabaya"
2000.0,3,2,128,156,"Wiyung, Surabaya"
1300.0,3,2,72,130,"Ketintang, Surabaya"
1600.0,4,4,169,169,"Sukolilo, Surabaya"
850.0,3,2,50,102,"Tambaksari, Surabaya"
850.0,4,2,85,83,"Rungkut, Surabaya"
490.0,2,2,30,60,"Medokan Ayu, Surabaya"
725.0,2,1,97,40,"Rungkut, Surabaya"
595.0,2,1,65,30,"Wiyung, Surabaya"
600.0,4,2,88,100,"Asemrowo, Surabaya"
1850.0,3,3,90,140,"Rungkut, Surabaya"
1050.0,3,2,63,87,"Rungkut, Surabaya"
1350.0,4,2,90,120,"Rungkut, Surabaya"
565.0,4,2,90,83,"Sidoarjo, Sidoarjo"
700.0,3,2,90,56,"Surabaya Kota, Surabaya"
561.0,2,1,90,98,"Sidoarjo, Sidoarjo"
400.0,2,2,62,62,"Tambaksari, Surabaya"
690.0,4,2,84,84,"Wiyung, Surabaya"
1000.0,4,3,126,150,"Wiyung, Surabaya"
1750.0,2,2,136,120,"Wiyung, Surabaya"
1300.0,3,2,150,185,"Rungkut, Surabaya"
500.0,2,1,40,90,"Sidoarjo, Sidoarjo"
500.0,2,2,90,50,"Sidoarjo, Sidoarjo"
680.0,3,2,90,60,"Sidoarjo, Sidoarjo"
750.0,2,1,42,96,"Sidoarjo, Sidoarjo"
1000.0,4,2,130,182,"Mulyorejo, Surabaya"
750.0,2,1,130,150,"Petemon, Surabaya"
690.0,4,2,84,100,"Wiyung, Surabaya"
1400.0,3,1,135,100,"Lidah Kulon, Surabaya"
1200.0,3,2,102,72,"Pakuwon City, Surabaya"
1000.0,4,3,126,126,"Wiyung, Surabaya"
899.0,4,3,126,126,"Wiyung, Surabaya"
1750.0,3,2,135,135,"Tandes, Surabaya"
350.0,2,1,28,28,"Jambangan, Surabaya"
1850.0,3,1,165,150,"Tambaksari, Surabaya"
550.0,2,1,87,96,"Sidoarjo, Sidoarjo"
950.0,4,2,142,221,"Sidoarjo, Sidoarjo"
1000.0,2,1,90,75,"Sidoarjo, Sidoarjo"
1300.0,3,2,90,68,"Gununganyar, Surabaya"
950.0,2,1,90,70,"Sidoarjo, Sidoarjo"
1700.0,3,2,128,80,"Wonorejo, Surabaya"
1000.0,2,2,90,81,"Lakarsantri, Surabaya"
1220.0,3,2,60,73,"Pakuwon City, Surabaya"
1000.0,2,2,60,77,"Jambangan, Surabaya"
1200.0,3,1,158,158,"Wonocolo, Surabaya"
1900.0,3,3,75,150,"Mulyorejo, Surabaya"
1000.0,2,2,60,77,"Raya A Yani, Surabaya"
1000.0,2,2,60,77,"Wiyung, Surabaya"
1000.0,2,2,60,77,"Gununganyar, Surabaya"
1000.0,2,2,60,77,"Gayungan, Surabaya"
1000.0,2,2,60,77,"Surabaya Kota, Surabaya"
1000.0,2,2,77,60,"Wiyung, Surabaya"
1000.0,2,2,60,77,"Menganti, Surabaya"
1000.0,3,1,60,77,"Ketintang, Surabaya"
550.0,2,1,50,45,"Surabaya Kota, Surabaya"
1450.0,3,2,150,100,"Sidoarjo, Sidoarjo"
1900.0,2,2,105,100,"Graha, Surabaya"
1100.0,3,2,140,150,"Kenjeran, Surabaya"
1090.0,4,2,120,220,"Sidoarjo, Sidoarjo"
1300.0,2,1,96,59,"Sukolilo, Surabaya"
1750.0,3,3,120,114,"Sutorejo, Surabaya"
950.0,3,3,105,205,"Wiyung, Surabaya"
1050.0,2,1,75,70,"Sukolilo, Surabaya"
780.0,2,1,78,42,"Medokan Ayu, Surabaya"
1700.0,2,2,200,200,"Wiyung, Surabaya"
1600.0,3,2,114,114,"Sukolilo, Surabaya"
501.0,3,1,84,45,"Sidoarjo, Surabaya"
1000.0,3,2,96,80,"Rungkut, Surabaya"
2000.0,2,1,131,80,"Citraland, Surabaya"
501.0,3,1,84,45,"Wonocolo, Surabaya"
1300.0,2,1,120,60,"Pakal, Surabaya"
1050.0,3,2,63,87,"Surabaya Kota, Surabaya"
1390.0,3,2,51,74,"Surabaya Kota, Surabaya"
1600.0,3,3,200,200,"Surabaya Kota, Surabaya"
1000.0,3,2,105,140,"Surabaya Kota, Surabaya"
1000.0,2,1,84,75,"Gununganyar, Surabaya"
1850.0,4,2,200,120,"Medokan Ayu, Surabaya"
700.0,2,1,32,72,"Gununganyar, Surabaya"
2000.0,4,2,96,135,"Mayjen Sungkono, Surabaya"
1600.0,3,3,90,120,"Kenjeran, Surabaya"
685.0,2,1,53,32,"Gununganyar, Surabaya"
1800.0,4,3,111,150,"Tambaksari, Surabaya"
1000.0,2,1,87,36,"Karangpilang, Surabaya"
1750.0,3,2,135,135,"Sukolilo, Surabaya"
1600.0,3,1,198,101,"Sidoarjo, Sidoarjo"
1000.0,3,2,107,107,"Simokerto, Surabaya"
980.0,2,2,45,60,"Gununganyar, Surabaya"
1150.0,4,2,76,82,"Rungkut, Surabaya"
900.0,3,1,120,120,"Gununganyar, Surabaya"
1300.0,3,2,200,150,"Rungkut, Surabaya"
1200.0,2,1,120,90,"Rungkut, Surabaya"
1350.0,3,2,90,135,"Tambaksari, Surabaya"
1100.0,2,2,120,120,"Sidoarjo, Sidoarjo"
800.0,3,2,120,120,"Sidoarjo, Sidoarjo"
1150.0,2,1,96,80,"Sukolilo, Surabaya"
1800.0,4,4,90,129,"Kenjeran, Surabaya"
900.0,4,2,132,260,"Genteng, Surabaya"
1900.0,3,3,120,200,"Sutorejo, Surabaya"
1200.0,3,1,162,150,"Kutisari, Surabaya"
775.0,2,1,90,90,"Gununganyar, Surabaya"
805.0,3,1,100,75,"Rungkut, Surabaya"
715.0,2,1,84,60,"Benowo, Surabaya"
1260.0,3,2,72,75,"Sidoarjo, Sidoarjo"
1000.0,3,2,72,80,"Rungkut, Surabaya"
1600.0,3,2,157,157,"Kenjeran, Surabaya"
810.0,2,2,40,60,"Tambaksari, Surabaya"
1100.0,3,2,72,64,"Rungkut, Surabaya"
925.0,2,2,48,80,"Tandes, Surabaya"
950.0,4,1,176,176,"Sidoarjo, Sidoarjo"
317.0,3,1,60,100,"Sidoarjo, Sidoarjo"
450.0,3,2,131,262,"Kapasan, Surabaya"
1350.0,2,1,148,148,"Mulyorejo, Surabaya"
236.0,2,1,76,70,"Sidoarjo, Sidoarjo"
995.0,2,1,84,84,"Rungkut, Surabaya"
1550.0,3,3,100,135,"Sidoarjo, Sidoarjo"
1890.0,3,2,105,90,"Citraland, Surabaya"
1500.0,3,3,90,120,"Sukolilo, Surabaya"
1200.0,2,1,160,160,"Simomulyo, Surabaya"
1400.0,2,2,92,92,"Sutorejo, Surabaya"
1450.0,3,2,75,110,"Gununganyar, Surabaya"
980.0,2,1,135,61,"Sidoarjo, Sidoarjo"
1400.0,3,2,200,200,"Sidoarjo, Sidoarjo"
900.0,2,1,101,55,"Pakal, Surabaya"
1200.0,2,2,107,107,"Medokan Ayu, Surabaya"
2000.0,1,1,192,192,"Karangpilang, Surabaya"
1300.0,2,2,60,60,"Citraland, Surabaya"
900.0,3,3,130,130,"Rungkut, Surabaya"
1900.0,4,2,135,170,"Babatan, Surabaya"
1850.0,3,3,77,120,"Mulyosari, Surabaya"
2000.0,3,3,119,140,"Keputih, Surabaya"
1900.0,4,3,95,120,"Semolowaru, Surabaya"
1980.0,3,3,100,160,"Pakuwon City, Surabaya"
1000.0,2,1,88,55,"Medokan Ayu, Surabaya"
1770.0,4,2,150,120,"Sidoarjo, Sidoarjo"
1200.0,2,2,94,94,"Medokan Ayu, Surabaya"
1250.0,4,2,90,135,"Semolowaru, Surabaya"
1300.0,2,1,96,96,"Kedung Baruk, Surabaya"
2000.0,3,3,180,150,"Wiyung, Surabaya"
1300.0,3,2,144,144,"Rungkut, Surabaya"
1170.0,3,2,100,78,"Rungkut, Surabaya"
425.0,2,1,81,81,"Sawahan, Surabaya"
411.0,2,1,60,40,"Wiyung, Surabaya"
1100.0,4,2,87,126,"Tambaksari, Surabaya"
1000.0,2,2,68,68,"Tambaksari, Surabaya"
1500.0,3,3,108,108,"Simomulyo, Surabaya"
2000.0,2,3,99,147,"Krembangan, Surabaya"
1100.0,4,2,105,105,"Simokerto, Surabaya"
875.0,2,1,72,54,"Citraland, Surabaya"
585.0,3,2,138,96,"Benowo, Surabaya"
900.0,3,3,135,110,"Sidoarjo, Surabaya"
800.0,2,1,84,84,"Kebraon, Surabaya"
1790.0,3,2,84,120,"Darmo Permai, Surabaya"
1600.0,3,2,66,135,"Surabaya Kota, Surabaya"
1200.0,3,3,82,120,"Surabaya Kota, Surabaya"
1250.0,3,1,105,105,"Gununganyar, Surabaya"
395.0,3,2,98,110,"Sidoarjo, Sidoarjo"
560.0,1,1,96,40,"Sidoarjo, Sidoarjo"
1980.0,3,3,88,151,"Surabaya Kota, Surabaya"
1800.0,4,3,82,130,"Mulyorejo, Surabaya"
1650.0,2,3,106,120,"Rungkut, Surabaya"
1200.0,3,3,91,92,"Gununganyar, Surabaya"
950.0,3,2,100,100,"Medokan Ayu, Surabaya"
435.0,2,1,40,30,"Medokan Ayu, Surabaya"
1700.0,2,2,72,102,"Citraland, Surabaya"
850.0,1,1,73,36,"Citraland, Surabaya"
976.0,2,1,142,195,"Rungkut, Surabaya"
680.0,3,3,120,112,"Gresik, Gresik"
1800.0,3,3,100,150,"Wonorejo, Surabaya"
1000.0,4,3,120,100,"Tambaksari, Surabaya"
1950.0,4,2,180,250,"Sutorejo, Surabaya"
1900.0,3,2,170,164,"Wiyung, Surabaya"
650.0,4,2,96,190,"Gununganyar, Surabaya"
1400.0,3,2,50,100,"Kenjeran, Surabaya"
1500.0,1,2,150,170,"Darmo Permai, Surabaya"
1700.0,3,2,144,100,"Gununganyar, Surabaya"
1650.0,3,3,80,140,"Sutorejo, Surabaya"
1900.0,3,2,140,144,"Benowo, Surabaya"
999.0,2,2,91,91,"Rungkut, Surabaya"
725.0,2,1,99,40,"Rungkut, Surabaya"
1100.0,2,1,105,70,"Citraland, Surabaya"
1200.0,3,1,135,135,"Rungkut, Surabaya"
850.0,3,2,126,100,"Gununganyar, Surabaya"
1950.0,3,2,100,166,"Mulyorejo, Surabaya"
1400.0,3,2,77,86,"Tambaksari, Surabaya"
1600.0,3,4,75,115,"Mulyorejo, Surabaya"
1500.0,4,2,96,144,"Tambaksari, Surabaya"
1200.0,3,1,135,110,"Gununganyar, Surabaya"
1000.0,2,1,72,50,"Rungkut, Surabaya"
450.0,2,1,84,84,"Gresik, Gresik"
890.0,2,1,72,60,"Sidoarjo, Sidoarjo"
1800.0,4,4,128,156,"Wiyung, Surabaya"
1300.0,3,1,90,75,"Rungkut, Surabaya"
1800.0,3,3,100,150,"Kedung Baruk, Surabaya"
1850.0,3,2,89,105,"Citraland, Surabaya"
1220.0,2,1,96,96,"Sukolilo, Surabaya"
1800.0,4,3,82,82,"Mulyosari, Surabaya"
2000.0,3,2,165,150,"Tambaksari, Surabaya"
1700.0,3,2,72,84,"Sukolilo, Surabaya"
1650.0,3,2,60,79,"Tandes, Surabaya"
1650.0,3,3,100,200,"Jambangan, Surabaya"
1800.0,4,3,98,150,"Wonorejo, Surabaya"
1400.0,3,1,70,60,"Tenggilis Mejoyo, Surabaya"
1400.0,2,2,72,150,"Kenjeran, Surabaya"
1700.0,3,2,72,84,"Surabaya Kota, Surabaya"
810.0,2,1,81,45,"Wiyung, Surabaya"
800.0,3,1,72,66,"Tandes, Surabaya"
950.0,3,3,78,100,"Tandes, Surabaya"
1950.0,4,4,83,125,"Manyar, Surabaya"
850.0,3,2,45,80,"Rungkut, Surabaya"
210.0,2,1,15,31,"Kenjeran, Surabaya"
554.0,2,1,90,38,"Sidoarjo, Sidoarjo"
750.0,3,1,100,55,"Medokan Ayu, Surabaya"
1250.0,4,4,116,150,"Wonorejo, Surabaya"
758.0,3,2,78,110,"Benowo, Surabaya"
600.0,2,1,90,36,"Sukolilo, Surabaya"
1510.0,2,2,50,61,"Tenggilis Mejoyo, Surabaya"
1750.0,3,3,75,100,"Wonorejo, Surabaya"
595.0,2,1,72,32,"Gununganyar, Surabaya"
537.0,2,1,72,40,"Rungkut, Surabaya"
306.0,1,1,18,24,"Rungkut, Surabaya"
565.0,3,2,32,55,"Rungkut, Surabaya"
424.0,2,1,72,32,"Rungkut, Surabaya"
1090.0,2,2,45,76,"Rungkut, Surabaya"
950.0,2,1,50,50,"Kenjeran, Surabaya"
975.0,2,1,96,69,"Sukolilo, Surabaya"
700.0,2,1,50,32,"Gununganyar, Surabaya"
875.0,3,2,100,64,"Kenjeran, Surabaya"
575.0,3,2,105,105,"Sidoarjo, Sidoarjo"
980.0,3,3,60,90,"Sidoarjo, Surabaya"
1140.0,2,2,96,50,"Sukolilo, Surabaya"
900.0,3,3,100,45,"Gununganyar, Surabaya"
1850.0,4,4,66,180,"Lidah Wetan, Surabaya"
1990.0,4,3,96,180,"Mulyorejo, Surabaya"
885.0,2,1,102,80,"Sidoarjo, Sidoarjo"
520.0,2,1,105,70,"Sidoarjo, Sidoarjo"
1400.0,3,2,108,216,"Tandes, Surabaya"
1870.0,3,3,90,150,"Mulyorejo, Surabaya"
1700.0,4,4,90,180,"Citraland, Surabaya"
1390.0,2,1,180,100,"Sambikerep, Surabaya"
1750.0,3,3,128,128,"Wiyung, Surabaya"
1600.0,4,3,200,70,"Surabaya Kota, Surabaya"
1500.0,3,3,126,126,"Mulyorejo, Surabaya"
1400.0,3,2,160,157,"Tambaksari, Surabaya"
1750.0,3,3,135,126,"Mulyorejo, Surabaya"
650.0,3,3,94,90,"Sidoarjo, Surabaya"
1700.0,4,4,90,145,"Rungkut, Surabaya"
1500.0,2,1,105,105,"Citraland, Surabaya"
550.0,2,1,50,34,"Gununganyar, Surabaya"
1850.0,4,3,96,130,"Kenjeran, Surabaya"
1650.0,3,3,112,150,"Tambaksari, Surabaya"
600.0,2,1,82,53,"Lakarsantri, Surabaya"
800.0,2,1,91,41,"Sidoarjo, Sidoarjo"
950.0,2,2,48,48,"Tandes, Surabaya"
1600.0,4,4,160,210,"Sidoarjo, Sidoarjo"
1500.0,3,2,75,110,"Surabaya Kota, Surabaya"
700.0,2,1,120,120,"Sidoarjo, Sidoarjo"
375.0,2,2,22,45,"Kenjeran, Surabaya"
1800.0,3,2,135,150,"Sidoarjo, Sidoarjo"
1500.0,4,3,200,200,"Dukuh Pakis, Surabaya"
1500.0,3,1,144,65,"Gununganyar, Surabaya"
725.0,2,1,80,80,"Raya Darmo, Surabaya"
999.0,3,2,90,100,"Rungkut, Surabaya"
1200.0,4,2,153,100,"Petemon, Surabaya"
1750.0,4,2,120,120,"Simomulyo, Surabaya"
1450.0,3,2,62,80,"Bulak, Surabaya"
1000.0,2,1,90,88,"Semampir, Surabaya"
695.0,3,2,135,90,"Sidoarjo, Sidoarjo"
800.0,3,2,90,105,"Sidoarjo, Sidoarjo"
1750.0,4,2,120,120,"Sukomanunggal, Surabaya"
1300.0,3,2,81,81,"Kenjeran, Surabaya"
480.0,2,2,32,55,"Medokan Ayu, Surabaya"
399.0,2,1,18,36,"Medokan Ayu, Surabaya"
1900.0,3,2,139,150,"Pakuwon, Surabaya"
1100.0,3,2,108,150,"Wiyung, Surabaya"
950.0,2,1,80,39,"Surabaya Kota, Surabaya"
500.0,2,1,48,70,"Sidoarjo, Sidoarjo"
795.0,3,2,75,65,"Gununganyar, Surabaya"
1500.0,4,3,135,200,"Sidoarjo, Sidoarjo"
650.0,3,2,131,131,"Sidoarjo, Sidoarjo"
700.0,2,1,105,90,"Benowo, Surabaya"
900.0,4,2,114,200,"Tandes, Surabaya"
650.0,3,1,96,90,"Tandes, Surabaya"
760.0,2,1,72,36,"Citraland, Surabaya"
990.0,3,2,55,90,"Citraland, Surabaya"
1500.0,3,3,144,167,"Sidoarjo, Sidoarjo"
850.0,3,2,144,100,"Sidoarjo, Sidoarjo"
900.0,3,2,55,115,"Pakis, Surabaya"
1500.0,3,3,60,110,"Kenjeran, Surabaya"
635.0,2,1,72,36,"Mulyorejo, Surabaya"
1500.0,2,2,84,84,"Gununganyar, Surabaya"
800.0,3,3,90,105,"Sidoarjo, Sidoarjo"
450.0,2,1,72,40,"Menganti, Surabaya"
1700.0,3,2,136,120,"Kebraon, Surabaya"
1300.0,4,3,165,200,"Benowo, Surabaya"
1090.0,3,2,100,140,"Sukomanunggal, Surabaya"
650.0,3,2,72,72,"Sidoarjo, Sidoarjo"
1650.0,3,2,130,200,"Lakarsantri, Surabaya"
1100.0,4,2,85,160,"Sidoarjo, Sidoarjo"
875.0,2,2,50,58,"Wiyung, Surabaya"
1200.0,4,3,105,205,"Kutisari, Surabaya"
599.0,2,2,91,100,"Sidoarjo, Sidoarjo"
1500.0,3,2,105,90,"Sidoarjo, Sidoarjo"
1100.0,2,1,124,60,"Rungkut, Surabaya"
1700.0,2,1,91,182,"Karangpilang, Surabaya"
650.0,2,2,38,77,"Sawahan, Surabaya"
1650.0,4,3,84,130,"Citraland, Surabaya"
725.0,2,1,100,100,"Rungkut, Surabaya"
590.0,3,1,75,45,"Sidoarjo, Sidoarjo"
1700.0,3,2,126,126,"Wonorejo, Surabaya"
495.0,3,1,90,70,"Sidoarjo, Sidoarjo"
550.0,2,2,30,60,"Kenjeran, Surabaya"
2000.0,3,2,171,171,"Gubeng, Surabaya"
575.0,2,1,90,90,"Manukan, Surabaya"
1250.0,3,1,90,77,"Kenjeran, Surabaya"
1600.0,3,2,144,100,"Wiyung, Surabaya"
900.0,2,1,105,80,"Sidoarjo, Sidoarjo"
995.0,4,2,84,115,"Kenjeran, Surabaya"
1600.0,2,2,135,135,"Darmo Permai, Surabaya"
1250.0,4,2,200,140,"Sidoarjo, Sidoarjo"
1600.0,4,3,120,140,"Mulyorejo, Surabaya"
1800.0,3,1,150,110,"Rungkut, Surabaya"
749.0,2,1,78,54,"Rungkut, Surabaya"
985.0,2,1,120,120,"Sidoarjo, Sidoarjo"
1500.0,3,3,90,150,"Keputih, Surabaya"
1600.0,4,2,160,200,"Sidoarjo, Sidoarjo"
1850.0,4,3,120,180,"Mulyorejo, Surabaya"
1200.0,3,1,107,100,"Wiyung, Surabaya"
1000.0,2,2,50,36,"Tenggilis Mejoyo, Surabaya"
1200.0,4,1,180,180,"Surabaya Kota, Surabaya"
650.0,2,1,72,50,"Karangpilang, Surabaya"
1350.0,2,2,55,77,"Wisata Bukit Mas, Surabaya"
250.0,2,1,20,40,"Tambaksari, Surabaya"
1350.0,3,3,100,110,"Rungkut, Surabaya"
2000.0,2,1,135,100,"Mulyorejo, Surabaya"
1150.0,3,2,190,190,"Tambaksari, Surabaya"
2000.0,3,4,100,100,"Sutorejo, Surabaya"
875.0,3,1,100,70,"Gununganyar, Surabaya"
1800.0,3,2,91,140,"Pakuwon City, Surabaya"
1100.0,2,2,60,60,"Benowo, Surabaya"
1300.0,3,3,162,162,"Wiyung, Surabaya"
1400.0,3,3,153,153,"Gununganyar, Surabaya"
600.0,2,1,60,36,"Medokan Ayu, Surabaya"
975.0,3,2,148,100,"Sidoarjo, Sidoarjo"
900.0,2,2,50,100,"Surabaya Kota, Surabaya"
1910.0,3,3,96,104,"Pakuwon City, Surabaya"
1650.0,3,4,108,120,"Wiyung, Surabaya"
1970.0,3,3,200,160,"Rungkut, Surabaya"
385.0,2,2,27,54,"Tambaksari, Surabaya"
800.0,2,2,90,90,"Sidoarjo, Sidoarjo"
900.0,2,2,50,34,"Sukolilo, Surabaya"
1950.0,3,3,75,110,"Gubeng, Surabaya"
1500.0,4,3,150,150,"Krembangan, Surabaya"
1600.0,4,2,98,100,"Babatan, Surabaya"
1300.0,4,3,162,162,"Wiyung, Surabaya"
1200.0,3,1,150,150,"Sidoarjo, Sidoarjo"
1950.0,3,2,160,90,"Ketintang, Surabaya"
1350.0,4,2,84,84,"Semolowaru, Surabaya"
980.0,4,3,120,100,"Rungkut, Surabaya"
850.0,2,1,90,39,"Lakarsantri, Surabaya"
2000.0,3,2,200,200,"Tambaksari, Surabaya"
950.0,3,2,84,150,"Surabaya Kota, Surabaya"
700.0,3,2,50,60,"Rungkut, Surabaya"
1200.0,3,2,98,98,"Tambaksari, Surabaya"
1200.0,3,1,180,180,"Kebraon, Surabaya"
1100.0,2,2,126,100,"Kebraon, Surabaya"
675.0,2,1,100,50,"Rungkut, Surabaya"
950.0,1,1,81,60,"Gununganyar, Surabaya"
700.0,2,2,72,52,"Gununganyar, Surabaya"
1850.0,4,3,135,120,"Babatan, Surabaya"
1700.0,4,2,96,96,"Kebraon, Surabaya"
950.0,2,1,120,110,"Lidah Kulon, Surabaya"
1900.0,3,3,62,100,"Pakuwon City, Surabaya"
950.0,3,3,45,70,"Rungkut, Surabaya"
1350.0,4,2,90,225,"Manukan, Surabaya"
510.0,2,1,41,27,"Medokan Ayu, Surabaya"
1100.0,3,2,67,70,"Rungkut, Surabaya"
1330.0,3,2,72,75,"Waru, Surabaya"
680.0,3,1,97,70,"Sidoarjo, Sidoarjo"
500.0,3,1,78,78,"Sidoarjo, Sidoarjo"
900.0,2,1,100,100,"Rungkut, Surabaya"
1000.0,3,2,120,76,"Medokan Ayu, Surabaya"
1100.0,3,2,85,70,"Rungkut, Surabaya"
1300.0,3,1,125,76,"Wiyung, Surabaya"
1900.0,3,3,200,150,"Karangpilang, Surabaya"
1810.0,3,2,87,125,"Gununganyar, Surabaya"
1390.0,2,2,69,95,"Gununganyar, Surabaya"
999.0,2,1,111,60,"Medokan Ayu, Surabaya"
1900.0,4,2,120,120,"Rungkut, Surabaya"
1800.0,3,3,90,120,"Sutorejo, Surabaya"
2000.0,3,2,150,168,"Lakarsantri, Surabaya"
1700.0,1,1,157,157,"Kenjeran, Surabaya"
1450.0,3,2,157,157,"Sutorejo, Surabaya"
1700.0,4,4,126,126,"Mulyosari, Surabaya"
1200.0,2,2,72,72,"Citraland, Surabaya"
1450.0,2,1,73,73,"Rungkut, Surabaya"
1320.0,3,2,120,80,"Citraland, Surabaya"
750.0,4,2,76,132,"Kenjeran, Surabaya"
1500.0,4,2,200,170,"Wonorejo, Surabaya"
1280.0,2,1,108,108,"Medokan Ayu, Surabaya"
1420.0,4,2,128,128,"Wonorejo, Surabaya"
1230.0,2,1,50,63,"Medokan Ayu, Surabaya"
1600.0,3,3,112,150,"Surabaya Kota, Surabaya"
705.0,3,2,90,65,"Sidoarjo, Surabaya"
1280.0,2,2,200,100,"Manyar, Surabaya"
1300.0,2,1,105,90,"Rungkut, Surabaya"
875.0,3,2,91,134,"Medokan Ayu, Surabaya"
1450.0,3,2,135,100,"Citraland, Surabaya"
1600.0,2,1,91,57,"Pakuwon Indah, Surabaya"
1100.0,2,1,108,108,"Citraland, Surabaya"
690.0,3,1,100,65,"Medokan Ayu, Surabaya"
690.0,2,1,105,105,"Sidoarjo, Sidoarjo"
1650.0,3,2,160,250,"Gubeng, Surabaya"
1470.0,2,2,126,100,"Wiyung, Surabaya"
1600.0,3,3,100,130,"Rungkut, Surabaya"
1350.0,3,2,75,110,"Darmo Permai, Surabaya"
1300.0,4,2,162,243,"Kebraon, Surabaya"
1350.0,3,2,112,112,"Wiyung, Surabaya"
2000.0,4,3,201,150,"Wonokromo, Surabaya"
1700.0,3,2,72,90,"Pakuwon City, Surabaya"
1100.0,3,1,90,114,"Gununganyar, Surabaya"
974.0,4,3,98,135,"Wiyung, Surabaya"
1410.0,4,3,135,135,"Wiyung, Surabaya"
1420.0,4,3,135,135,"Wiyung, Surabaya"
650.0,3,2,44,44,"Bubutan, Surabaya"
1250.0,2,2,99,137,"Sambikerep, Surabaya"
587.0,3,2,42,60,"Medokan Ayu, Surabaya"
2000.0,4,2,112,200,"Wiyung, Surabaya"
1800.0,4,3,152,152,"Kenjeran, Surabaya"
700.0,3,1,100,65,"Rungkut, Surabaya"
1500.0,3,2,126,68,"Ketintang, Surabaya"
649.0,2,2,72,60,"Rungkut, Surabaya"
875.0,1,2,72,80,"Sidoarjo, Sidoarjo"
1600.0,4,4,110,195,"Tambaksari, Surabaya"
850.0,3,1,86,86,"Rungkut, Surabaya"
2000.0,4,4,160,210,"Sidoarjo, Sidoarjo"
1900.0,4,4,110,150,"Ketintang, Surabaya"
2000.0,2,1,96,116,"Lakarsantri, Surabaya"
2000.0,4,3,150,260,"Rungkut, Surabaya"
1200.0,3,2,84,120,"Bubutan, Surabaya"
399.0,2,1,60,40,"Wiyung, Surabaya"
500.0,1,1,150,200,"Gresik, Gresik"
1500.0,2,1,90,90,"Pakuwon City, Surabaya"
1590.0,2,1,90,78,"Mulyorejo, Surabaya"
600.0,2,1,47,32,"Wiyung, Surabaya"
775.0,2,2,50,52,"Lakarsantri, Surabaya"
850.0,3,2,117,95,"Gununganyar, Surabaya"
700.0,2,1,76,50,"Manukan, Surabaya"
1850.0,3,2,77,120,"Sutorejo, Surabaya"
800.0,2,1,91,70,"Wonorejo, Surabaya"
1850.0,4,2,180,180,"Tambaksari, Surabaya"
1950.0,3,2,200,200,"Rungkut, Surabaya"
695.0,3,1,78,70,"Wonorejo, Surabaya"
1350.0,3,3,50,78,"Mulyorejo, Surabaya"
1900.0,3,3,108,150,"Mulyorejo, Surabaya"
850.0,2,2,45,60,"Wonocolo, Surabaya"
1100.0,2,1,84,75,"Wiyung, Surabaya"
1000.0,3,1,102,102,"Semolowaru, Surabaya"
1400.0,4,2,126,126,"Surabaya Kota, Surabaya"
1250.0,3,2,51,50,"Rungkut, Surabaya"
1950.0,4,3,117,192,"Tandes, Surabaya"
1800.0,3,4,120,220,"Semampir, Surabaya"
290.0,1,1,33,33,"Kenjeran, Surabaya"
1550.0,4,3,68,200,"Tambaksari, Surabaya"
1550.0,3,2,105,120,"Citraland, Surabaya"
1800.0,2,2,120,77,"Wonorejo, Surabaya"
1450.0,2,1,105,70,"Rungkut, Surabaya"
760.0,2,2,96,96,"Sidoarjo, Sidoarjo"
999.0,4,2,84,115,"Kapasan, Surabaya"
1350.0,3,2,70,70,"Rungkut, Surabaya"
1270.0,3,3,70,105,"Rungkut, Surabaya"
1420.0,3,3,75,88,"Mojoarum, Surabaya"
1550.0,3,3,85,125,"Kutisari, Surabaya"
899.0,2,1,90,90,"Sidoarjo, Sidoarjo"
850.0,3,2,126,126,"Gununganyar, Surabaya"
1900.0,4,3,179,135,"Sidoarjo, Sidoarjo"
285.0,1,1,30,45,"Kapasan, Surabaya"
1000.0,1,1,104,90,"Petemon, Surabaya"
1680.0,4,3,100,110,"Tenggilis Mejoyo, Surabaya"
1450.0,2,2,120,100,"Wiyung, Surabaya"
675.0,2,1,90,42,"Sidoarjo, Sidoarjo"
900.0,2,1,90,65,"Menganti, Surabaya"
685.0,2,1,53,32,"Rungkut, Surabaya"
750.0,2,2,166,166,"Sidoarjo, Sidoarjo"
1100.0,4,2,84,160,"Sidoarjo, Sidoarjo"
555.0,3,2,90,60,"Sidoarjo, Surabaya"
848.0,3,2,105,100,"Tandes, Surabaya"
1550.0,3,3,110,120,"Kenjeran, Surabaya"
890.0,2,1,90,60,"Babatan, Surabaya"
650.0,3,1,136,136,"Sidoarjo, Sidoarjo"
1800.0,3,2,72,70,"Sambikerep, Surabaya"
